CustomerKey,CustomerID,FullName,Gender,DateOfBirth,PhoneNumber,Email,Address,City,Province,Country,CustomerType,IsLoyalCustomer,JoinDate,IsActive,Version,EffectiveFrom,EffectiveTo,IsCurrent,Age
245,CUST-100245,Mr. Alejandro Sexton,Male,1966-11-22,(640)801-5812x31975,jeremywelch@example.com,2539 Benjamin Brooks,South Nathan,Pennsylvania,Haiti,Online,False,2007-06-13,False,3,2022-03-12,9999-12-31,True,58
246,CUST-100246,Rachel Scott,Male,1991-01-23,001-883-920-7357x1169,ryan68@example.com,168 Natalie Lock,West Karenmouth,West Virginia,Gabon,Online,True,2019-10-01,False,1,2020-01-01,2020-10-22,False,34
246,CUST-100246,Rachel Scott,Male,1991-01-23,001-883-920-7357x1169,ryan68@example.com,168 Natalie Lock,West Karenmouth,West Virginia,Gabon,Online,True,2018-10-26,True,2,2020-10-23,9999-12-31,True,34
247,CUST-100247,Kelly Harris,Female,1989-09-26,+1-358-613-8535x54020,margaret93@example.com,63474 Michael Path Apt. 714,New Craig,Vermont,Swaziland,Retail,True,2012-12-05,True,1,2020-01-01,2021-02-02,False,35
247,CUST-100247,Kelly Harris,Female,1989-09-26,+1-358-613-8535x54020,margaret93@example.com,63474 Michael Path Apt. 714,New Craig,Vermont,Swaziland,Retail,True,2013-09-13,False,2,2021-02-03,2022-02-09,False,35
247,CUST-100247,Kelly Harris,Female,1989-09-26,+1-358-613-8535x54020,margaret93@example.com,63474 Michael Path Apt. 714,New Craig,Vermont,Swaziland,Retail,True,2015-02-28,False,3,2022-02-10,9999-12-31,True,35
248,CUST-100248,Sherry Hendricks,Male,1977-09-14,399.516.5527x1187,jeffreymcdonald@example.org,2386 Cynthia Squares,Vincentview,New Hampshire,Netherlands,Retail,False,2017-10-31,True,1,2020-01-01,2021-04-04,False,47
248,CUST-100248,Sherry Hendricks,Male,1977-09-14,399.516.5527x1187,jeffreymcdonald@example.org,2386 Cynthia Squares,Vincentview,New Hampshire,Netherlands,Retail,True,2001-01-15,False,2,2021-04-05,2022-02-17,False,47
248,CUST-100248,Sherry Hendricks,Male,1977-09-14,399.516.5527x1187,jeffreymcdonald@example.org,2386 Cynthia Squares,Vincentview,New Hampshire,Netherlands,Retail,True,1999-04-07,False,3,2022-02-18,9999-12-31,True,47
249,CUST-100249,Julia White,Female,1966-02-02,400.304.1062,williemiller@example.org,71414 Rebecca Throughway Suite 654,North Loriburgh,Alabama,Zimbabwe,Online,True,2007-03-16,False,1,2020-01-01,9999-12-31,True,59
250,CUST-100250,Mr. Phillip Lewis,Male,1955-01-28,(536)448-1880,hickmanbreanna@example.com,2264 Erickson Manor,Lake Jesusland,Hawaii,Kenya,Online,True,1978-07-04,False,1,2020-01-01,9999-12-31,True,70
251,CUST-100251,Joshua Anderson,Male,1995-08-30,631-885-9937x148,oneilllori@example.net,3060 Velasquez Forge Apt. 123,Debbieton,Maine,Christmas Island,Wholesale,True,2016-02-15,True,1,2020-01-01,9999-12-31,True,29
252,CUST-100252,Kayla Jarvis,Female,2004-05-05,+1-518-931-0236x963,amy56@example.net,8754 Jason Knoll Apt. 588,East Allenstad,Nebraska,Micronesia,Retail,True,2020-01-01,True,1,2020-01-01,2021-04-12,False,21
252,CUST-100252,Kayla Jarvis,Female,2004-05-05,+1-518-931-0236x963,amy56@example.net,8754 Jason Knoll Apt. 588,East Allenstad,Nebraska,Micronesia,Retail,False,2021-04-13,False,2,2021-04-13,2022-04-03,False,21
252,CUST-100252,Kayla Jarvis,Female,2004-05-05,+1-518-931-0236x963,amy56@example.net,8754 Jason Knoll Apt. 588,East Allenstad,Nebraska,Micronesia,Retail,False,2022-04-04,False,3,2022-04-04,9999-12-31,True,21
253,CUST-100253,Nicole Fuller,Male,1975-03-22,(406)572-4708,perezmicheal@example.org,4636 Cooper Streets Apt. 056,Chloestad,California,Albania,Wholesale,False,2014-08-24,True,1,2020-01-01,2020-08-22,False,50
253,CUST-100253,Nicole Fuller,Male,1975-03-22,(406)572-4708,perezmicheal@example.org,4636 Cooper Streets Apt. 056,Chloestad,California,Albania,Wholesale,True,2013-11-04,True,2,2020-08-23,9999-12-31,True,50
254,CUST-100254,Anita Jackson,Male,1993-02-09,(365)288-9433x5560,richard81@example.net,866 Brandi Spring Apt. 268,New Danielberg,Nebraska,Morocco,Retail,False,2017-06-12,False,1,2020-01-01,2020-10-15,False,32
254,CUST-100254,Anita Jackson,Male,1993-02-09,(365)288-9433x5560,richard81@example.net,866 Brandi Spring Apt. 268,New Danielberg,Nebraska,Morocco,Retail,False,2015-07-23,False,2,2020-10-16,9999-12-31,True,32
255,CUST-100255,Lisa Bradley,Female,1985-05-16,(699)402-2997x3363,ksmith@example.net,0956 Cummings Mall Apt. 610,Lake Ricardo,Idaho,Burkina Faso,Retail,True,2016-07-04,False,1,2020-01-01,2020-12-21,False,40
255,CUST-100255,Lisa Bradley,Female,1985-05-16,(699)402-2997x3363,ksmith@example.net,0956 Cummings Mall Apt. 610,Lake Ricardo,Idaho,Burkina Faso,Retail,True,2014-01-31,True,2,2020-12-22,9999-12-31,True,40
256,CUST-100256,Denise Clark,Male,1996-06-16,431-792-2580,hernandezjose@example.org,275 Nguyen Valley Suite 115,West Cynthia,California,Malawi,Wholesale,False,2017-08-08,True,1,2020-01-01,9999-12-31,True,29
257,CUST-100257,Mr. Joshua Anderson PhD,Female,1973-06-14,+1-878-473-8637x136,cheryl84@example.com,82105 Dennis Rapids,Henryburgh,Virginia,Syrian Arab Republic,Online,True,2005-05-12,True,1,2020-01-01,2020-11-18,False,52
257,CUST-100257,Mr. Joshua Anderson PhD,Female,1973-06-14,+1-878-473-8637x136,cheryl84@example.com,82105 Dennis Rapids,Henryburgh,Virginia,Syrian Arab Republic,Online,True,2012-04-01,True,2,2020-11-19,2021-10-27,False,52
257,CUST-100257,Mr. Joshua Anderson PhD,Female,1973-06-14,+1-878-473-8637x136,cheryl84@example.com,82105 Dennis Rapids,Henryburgh,Virginia,Syrian Arab Republic,Online,True,2011-12-22,True,3,2021-10-28,9999-12-31,True,52
258,CUST-100258,Justin Gonzalez,Male,1969-03-19,619.411.0365x9562,ghill@example.org,656 Nelson Centers Apt. 289,North Kathleen,Hawaii,Slovenia,Online,False,2011-11-12,True,1,2020-01-01,2020-10-28,False,56
258,CUST-100258,Justin Gonzalez,Male,1969-03-19,619.411.0365x9562,ghill@example.org,656 Nelson Centers Apt. 289,North Kathleen,Hawaii,Slovenia,Online,True,2005-08-27,True,2,2020-10-29,9999-12-31,True,56
259,CUST-100259,John Brown,Male,1977-08-25,+1-307-931-7400,michaelrodriguez@example.org,945 Watts Harbors,Lake Mallorychester,Maine,Denmark,Wholesale,False,2011-10-03,False,1,2020-01-01,9999-12-31,True,47
260,CUST-100260,Jennifer Arnold,Male,1956-05-20,+1-364-412-3380x329,tbenson@example.net,592 Kathleen Passage,Port Jonathan,Arkansas,Antarctica (the territory South of 60 deg S),Online,True,2009-02-12,False,1,2020-01-01,2020-08-26,False,69
260,CUST-100260,Jennifer Arnold,Male,1956-05-20,+1-364-412-3380x329,tbenson@example.net,592 Kathleen Passage,Port Jonathan,Arkansas,Antarctica (the territory South of 60 deg S),Online,False,2006-03-31,True,2,2020-08-27,2021-06-14,False,69
260,CUST-100260,Jennifer Arnold,Male,1956-05-20,+1-364-412-3380x329,tbenson@example.net,592 Kathleen Passage,Port Jonathan,Arkansas,Antarctica (the territory South of 60 deg S),Online,True,2000-11-09,False,3,2021-06-15,9999-12-31,True,69
261,CUST-100261,Peter Stewart,Female,1987-04-13,(598)222-6549,cynthiastewart@example.com,4405 Sarah Streets Apt. 995,Gomezborough,Louisiana,Slovenia,Wholesale,True,2013-02-02,False,1,2020-01-01,2021-01-09,False,38
261,CUST-100261,Peter Stewart,Female,1987-04-13,(598)222-6549,cynthiastewart@example.com,4405 Sarah Streets Apt. 995,Gomezborough,Louisiana,Slovenia,Wholesale,True,2014-01-27,False,2,2021-01-10,2021-11-20,False,38
261,CUST-100261,Peter Stewart,Female,1987-04-13,(598)222-6549,cynthiastewart@example.com,4405 Sarah Streets Apt. 995,Gomezborough,Louisiana,Slovenia,Wholesale,False,2014-06-22,True,3,2021-11-21,9999-12-31,True,38
262,CUST-100262,Kelly Wilcox,Female,1975-05-25,954.442.5322x01110,jason58@example.com,676 Gilmore Walk Apt. 735,Zacharyburgh,Hawaii,Bangladesh,Wholesale,False,1997-03-10,True,1,2020-01-01,2020-07-29,False,50
262,CUST-100262,Kelly Wilcox,Female,1975-05-25,954.442.5322x01110,jason58@example.com,676 Gilmore Walk Apt. 735,Zacharyburgh,Hawaii,Bangladesh,Wholesale,False,2005-02-09,False,2,2020-07-30,2021-08-22,False,50
262,CUST-100262,Kelly Wilcox,Female,1975-05-25,954.442.5322x01110,jason58@example.com,676 Gilmore Walk Apt. 735,Zacharyburgh,Hawaii,Bangladesh,Wholesale,False,2002-12-07,False,3,2021-08-23,9999-12-31,True,50
263,CUST-100263,Joshua Vasquez,Male,2000-07-17,444-915-2067x173,cochranshelia@example.net,3132 Perez Inlet Suite 334,West Robertberg,Colorado,Hong Kong,Retail,True,2019-05-13,True,1,2020-01-01,2020-07-16,False,25
263,CUST-100263,Joshua Vasquez,Male,2000-07-17,444-915-2067x173,cochranshelia@example.net,3132 Perez Inlet Suite 334,West Robertberg,Colorado,Hong Kong,Retail,True,2020-02-09,False,2,2020-07-17,2021-03-23,False,25
263,CUST-100263,Joshua Vasquez,Male,2000-07-17,444-915-2067x173,cochranshelia@example.net,3132 Perez Inlet Suite 334,West Robertberg,Colorado,Hong Kong,Retail,False,2020-05-11,True,3,2021-03-24,9999-12-31,True,25
264,CUST-100264,William Erickson,Female,1956-11-18,515-306-3064x28427,lydia25@example.net,23944 Christopher Junction Suite 594,West Randy,Alaska,Dominica,Wholesale,True,2003-07-03,False,1,2020-01-01,2020-07-04,False,68
264,CUST-100264,William Erickson,Female,1956-11-18,515-306-3064x28427,lydia25@example.net,23944 Christopher Junction Suite 594,West Randy,Alaska,Dominica,Wholesale,False,2017-02-25,False,2,2020-07-05,2021-06-17,False,68
264,CUST-100264,William Erickson,Female,1956-11-18,515-306-3064x28427,lydia25@example.net,23944 Christopher Junction Suite 594,West Randy,Alaska,Dominica,Wholesale,True,2003-04-06,True,3,2021-06-18,9999-12-31,True,68
265,CUST-100265,Lisa Hancock,Male,1992-03-17,206-740-5243,hunterphillip@example.net,768 Terry Prairie Suite 612,Johnsonburgh,Oregon,Azerbaijan,Online,True,2017-11-19,False,1,2020-01-01,2020-11-22,False,33
265,CUST-100265,Lisa Hancock,Male,1992-03-17,206-740-5243,hunterphillip@example.net,768 Terry Prairie Suite 612,Johnsonburgh,Oregon,Azerbaijan,Online,True,2019-03-21,False,2,2020-11-23,9999-12-31,True,33
266,CUST-100266,Wesley Dickerson,Female,2006-10-13,547-802-5444x5219,pricenicholas@example.com,754 Cooper Vista,Hayeschester,Florida,Singapore,Online,False,2020-01-01,True,1,2020-01-01,2020-08-31,False,18
266,CUST-100266,Wesley Dickerson,Female,2006-10-13,547-802-5444x5219,pricenicholas@example.com,754 Cooper Vista,Hayeschester,Florida,Singapore,Online,True,2020-09-01,True,2,2020-09-01,2021-12-31,False,18
266,CUST-100266,Wesley Dickerson,Female,2006-10-13,547-802-5444x5219,pricenicholas@example.com,754 Cooper Vista,Hayeschester,Florida,Singapore,Online,True,2022-01-01,False,3,2022-01-01,9999-12-31,True,18
267,CUST-100267,Vincent Freeman,Female,1972-10-20,983-664-5701x442,jrussell@example.net,8488 Lewis Harbors Suite 007,South Samantha,Connecticut,Libyan Arab Jamahiriya,Retail,True,2019-01-13,False,1,2020-01-01,9999-12-31,True,52
268,CUST-100268,Timothy Beasley,Male,2003-11-07,939-295-2813x0060,maureen49@example.com,549 Sullivan Trafficway Suite 606,Madisonmouth,Washington,Albania,Online,False,2020-01-01,False,1,2020-01-01,9999-12-31,True,21
269,CUST-100269,Angela Archer,Male,1963-12-27,331-650-8207,burtonbryan@example.net,03234 Sarah Shoals,Port Sandra,Massachusetts,Fiji,Online,False,2006-12-19,False,1,2020-01-01,9999-12-31,True,61
270,CUST-100270,Donald Jackson,Female,2006-05-31,(922)905-7223x060,crystalrodriguez@example.net,25026 John Springs,North Alexandertown,Texas,Switzerland,Retail,False,2020-01-01,True,1,2020-01-01,9999-12-31,True,19
271,CUST-100271,Anna Thomas,Female,1963-05-12,001-594-980-9564x33984,barbara77@example.com,971 Michael Lights,Rushburgh,Tennessee,Zambia,Retail,False,2001-10-25,False,1,2020-01-01,2020-10-21,False,62
271,CUST-100271,Anna Thomas,Female,1963-05-12,001-594-980-9564x33984,barbara77@example.com,971 Michael Lights,Rushburgh,Tennessee,Zambia,Retail,True,2002-08-21,False,2,2020-10-22,9999-12-31,True,62
272,CUST-100272,Rebecca Cole,Female,1967-11-19,001-529-954-6906x928,jaguilar@example.com,73842 Jasmine Corners,West Erika,Georgia,Ecuador,Wholesale,False,2001-02-03,False,1,2020-01-01,9999-12-31,True,57
273,CUST-100273,Bonnie Ballard,Female,1998-02-26,(275)666-6174,bfoster@example.com,811 Matthew Drive Apt. 995,Grayberg,North Dakota,Togo,Retail,False,2018-04-17,True,1,2020-01-01,2020-07-27,False,27
273,CUST-100273,Bonnie Ballard,Female,1998-02-26,(275)666-6174,bfoster@example.com,811 Matthew Drive Apt. 995,Grayberg,North Dakota,Togo,Retail,False,2019-01-31,False,2,2020-07-28,9999-12-31,True,27
274,CUST-100274,Dr. Lisa Thompson,Male,1971-06-25,614.558.3382x74284,deanrachel@example.net,72327 Castillo Common Apt. 069,East Leahton,Illinois,Venezuela,Wholesale,False,2015-11-02,True,1,2020-01-01,2020-10-16,False,54
274,CUST-100274,Dr. Lisa Thompson,Male,1971-06-25,614.558.3382x74284,deanrachel@example.net,72327 Castillo Common Apt. 069,East Leahton,Illinois,Venezuela,Wholesale,True,2001-03-12,True,2,2020-10-17,2021-06-11,False,54
274,CUST-100274,Dr. Lisa Thompson,Male,1971-06-25,614.558.3382x74284,deanrachel@example.net,72327 Castillo Common Apt. 069,East Leahton,Illinois,Venezuela,Wholesale,True,2008-08-24,True,3,2021-06-12,9999-12-31,True,54
275,CUST-100275,Cameron Carlson,Female,1994-03-22,+1-419-963-6954x8832,brianobrien@example.com,784 Rios Park Apt. 545,West Kristinmouth,Iowa,Christmas Island,Online,True,2017-12-05,False,1,2020-01-01,2021-05-01,False,31
275,CUST-100275,Cameron Carlson,Female,1994-03-22,+1-419-963-6954x8832,brianobrien@example.com,784 Rios Park Apt. 545,West Kristinmouth,Iowa,Christmas Island,Online,True,2013-08-23,False,2,2021-05-02,2022-05-20,False,31
275,CUST-100275,Cameron Carlson,Female,1994-03-22,+1-419-963-6954x8832,brianobrien@example.com,784 Rios Park Apt. 545,West Kristinmouth,Iowa,Christmas Island,Online,False,2017-09-05,False,3,2022-05-21,9999-12-31,True,31
276,CUST-100276,Joshua Barrera,Female,2003-09-25,001-900-916-3029x32993,skramer@example.net,465 Amy Freeway Suite 658,Jordanborough,Georgia,Burkina Faso,Wholesale,False,2020-01-01,False,1,2020-01-01,2020-08-07,False,21
276,CUST-100276,Joshua Barrera,Female,2003-09-25,001-900-916-3029x32993,skramer@example.net,465 Amy Freeway Suite 658,Jordanborough,Georgia,Burkina Faso,Wholesale,True,2020-08-08,False,2,2020-08-08,2021-03-13,False,21
276,CUST-100276,Joshua Barrera,Female,2003-09-25,001-900-916-3029x32993,skramer@example.net,465 Amy Freeway Suite 658,Jordanborough,Georgia,Burkina Faso,Wholesale,False,2021-03-14,True,3,2021-03-14,9999-12-31,True,21
277,CUST-100277,Diana Tran,Female,1993-07-17,001-223-369-8770x38096,wendyhunter@example.org,2929 Jason Shores Apt. 393,Port Craig,Oregon,Congo,Retail,False,2015-01-03,False,1,2020-01-01,9999-12-31,True,32
278,CUST-100278,Taylor Armstrong,Female,1963-04-12,001-334-697-4661,cortezaustin@example.com,593 Ashley Via,Danielview,Washington,Bahamas,Online,True,2001-08-25,True,1,2020-01-01,2020-09-19,False,62
278,CUST-100278,Taylor Armstrong,Female,1963-04-12,001-334-697-4661,cortezaustin@example.com,593 Ashley Via,Danielview,Washington,Bahamas,Online,False,1998-11-20,True,2,2020-09-20,2021-05-24,False,62
278,CUST-100278,Taylor Armstrong,Female,1963-04-12,001-334-697-4661,cortezaustin@example.com,593 Ashley Via,Danielview,Washington,Bahamas,Online,True,2001-12-29,False,3,2021-05-25,9999-12-31,True,62
279,CUST-100279,Jennifer Baldwin,Male,1968-06-30,344-819-6419x07736,cassandrapierce@example.com,725 Linda Ports Suite 712,Lake Davidstad,Georgia,Latvia,Retail,False,1988-02-19,True,1,2020-01-01,9999-12-31,True,57
280,CUST-100280,James Lee,Female,2000-06-15,400-412-9226x133,michael85@example.com,5470 Pollard Circles,Port Kennethberg,Maryland,Nigeria,Wholesale,True,2019-05-02,False,1,2020-01-01,9999-12-31,True,25
281,CUST-100281,Megan Contreras,Female,1965-01-05,806.517.0517x57408,anngolden@example.com,703 Morris Coves Apt. 705,South Lisafurt,Iowa,Palestinian Territory,Wholesale,True,2002-08-11,True,1,2020-01-01,2020-09-28,False,60
281,CUST-100281,Megan Contreras,Female,1965-01-05,806.517.0517x57408,anngolden@example.com,703 Morris Coves Apt. 705,South Lisafurt,Iowa,Palestinian Territory,Wholesale,False,2009-10-16,False,2,2020-09-29,9999-12-31,True,60
282,CUST-100282,Megan Meyer,Male,1992-09-10,(364)764-2888x3558,sanforddavid@example.org,55641 Baxter Union,New Lauraberg,Georgia,Poland,Retail,False,2014-11-06,True,1,2020-01-01,2020-12-08,False,32
282,CUST-100282,Megan Meyer,Male,1992-09-10,(364)764-2888x3558,sanforddavid@example.org,55641 Baxter Union,New Lauraberg,Georgia,Poland,Retail,False,2019-02-10,True,2,2020-12-09,2022-03-18,False,32
282,CUST-100282,Megan Meyer,Male,1992-09-10,(364)764-2888x3558,sanforddavid@example.org,55641 Baxter Union,New Lauraberg,Georgia,Poland,Retail,True,2014-06-08,True,3,2022-03-19,9999-12-31,True,32
283,CUST-100283,Lisa Morrison,Male,1967-12-31,(815)893-7115x955,sturner@example.org,35075 Brandy Port Apt. 395,Nathanielshire,Hawaii,Madagascar,Retail,True,1996-03-31,False,1,2020-01-01,9999-12-31,True,57
284,CUST-100284,Patricia Weiss,Female,1971-12-08,001-654-874-9893,normabaldwin@example.net,848 Fry Keys,Bishopborough,Alaska,Guyana,Retail,False,1996-09-18,False,1,2020-01-01,2020-10-27,False,53
284,CUST-100284,Patricia Weiss,Female,1971-12-08,001-654-874-9893,normabaldwin@example.net,848 Fry Keys,Bishopborough,Alaska,Guyana,Retail,True,1993-11-29,False,2,2020-10-28,2021-12-05,False,53
284,CUST-100284,Patricia Weiss,Female,1971-12-08,001-654-874-9893,normabaldwin@example.net,848 Fry Keys,Bishopborough,Alaska,Guyana,Retail,False,1999-08-22,True,3,2021-12-06,9999-12-31,True,53
285,CUST-100285,Ernest Gonzalez,Female,1959-08-24,889-476-1478,kathy50@example.org,8728 David Squares,Elizabethborough,North Carolina,Norway,Online,True,2019-11-07,True,1,2020-01-01,9999-12-31,True,65
286,CUST-100286,Kimberly Garcia,Female,1961-09-12,+1-770-348-1982x206,marisa25@example.org,990 Vasquez Knolls Suite 077,South Marilynchester,Missouri,Thailand,Retail,True,2011-06-16,False,1,2020-01-01,9999-12-31,True,63
287,CUST-100287,Kelsey Warren,Male,1993-01-08,001-736-932-7879x284,johnsangela@example.net,657 Jenkins Pass Suite 190,Lake Jamietown,Pennsylvania,Solomon Islands,Wholesale,True,2018-03-25,True,1,2020-01-01,2020-09-20,False,32
287,CUST-100287,Kelsey Warren,Male,1993-01-08,001-736-932-7879x284,johnsangela@example.net,657 Jenkins Pass Suite 190,Lake Jamietown,Pennsylvania,Solomon Islands,Wholesale,False,2015-11-03,False,2,2020-09-21,9999-12-31,True,32
288,CUST-100288,William Martinez,Male,1989-02-10,+1-668-332-2983x14438,emily08@example.com,32843 Simpson Common Apt. 925,Anthonyfurt,Kentucky,Nigeria,Online,True,2019-05-13,True,1,2020-01-01,9999-12-31,True,36
289,CUST-100289,Kelly Cohen,Male,2005-02-20,+1-570-868-2338,tstone@example.org,6505 Morris Ville Apt. 627,East Jonathanhaven,Utah,China,Retail,True,2020-01-01,False,1,2020-01-01,9999-12-31,True,20
290,CUST-100290,Ashley Hernandez,Female,1990-11-28,001-324-290-3984,mariamcdonald@example.net,158 Sabrina Walks,East Heather,North Dakota,Christmas Island,Wholesale,False,2018-11-15,False,1,2020-01-01,2020-08-10,False,34
290,CUST-100290,Ashley Hernandez,Female,1990-11-28,001-324-290-3984,mariamcdonald@example.net,158 Sabrina Walks,East Heather,North Dakota,Christmas Island,Wholesale,False,2018-06-04,False,2,2020-08-11,2021-10-16,False,34
290,CUST-100290,Ashley Hernandez,Female,1990-11-28,001-324-290-3984,mariamcdonald@example.net,158 Sabrina Walks,East Heather,North Dakota,Christmas Island,Wholesale,True,2010-05-05,False,3,2021-10-17,9999-12-31,True,34
291,CUST-100291,Tanya Morris,Male,1988-01-19,+1-263-785-3356x5488,igonzalez@example.net,035 Justin Pass Apt. 113,Hicksview,Wisconsin,Tunisia,Retail,False,2018-11-01,True,1,2020-01-01,2020-09-26,False,37
291,CUST-100291,Tanya Morris,Male,1988-01-19,+1-263-785-3356x5488,igonzalez@example.net,035 Justin Pass Apt. 113,Hicksview,Wisconsin,Tunisia,Retail,True,2007-04-03,True,2,2020-09-27,9999-12-31,True,37
292,CUST-100292,Lance Carpenter,Female,1975-03-18,+1-754-237-1807x48867,mike00@example.com,916 Julie Club Apt. 165,New Kyle,New Hampshire,Burkina Faso,Online,True,1998-09-26,True,1,2020-01-01,2020-10-22,False,50
292,CUST-100292,Lance Carpenter,Female,1975-03-18,+1-754-237-1807x48867,mike00@example.com,916 Julie Club Apt. 165,New Kyle,New Hampshire,Burkina Faso,Online,False,1997-04-11,False,2,2020-10-23,2021-09-21,False,50
292,CUST-100292,Lance Carpenter,Female,1975-03-18,+1-754-237-1807x48867,mike00@example.com,916 Julie Club Apt. 165,New Kyle,New Hampshire,Burkina Faso,Online,False,2016-09-21,True,3,2021-09-22,9999-12-31,True,50
293,CUST-100293,Frank Harmon,Male,1980-12-28,569.840.1918,michaelbush@example.com,44155 John Rue,West Matthewside,Massachusetts,Gambia,Retail,False,2004-04-21,False,1,2020-01-01,2021-03-18,False,44
293,CUST-100293,Frank Harmon,Male,1980-12-28,569.840.1918,michaelbush@example.com,44155 John Rue,West Matthewside,Massachusetts,Gambia,Retail,True,1999-02-23,False,2,2021-03-19,2021-09-24,False,44
293,CUST-100293,Frank Harmon,Male,1980-12-28,569.840.1918,michaelbush@example.com,44155 John Rue,West Matthewside,Massachusetts,Gambia,Retail,False,2000-02-12,True,3,2021-09-25,9999-12-31,True,44
294,CUST-100294,Kyle Stewart,Male,2007-01-04,(532)906-1528,gibsonbradley@example.net,354 Wong Corners,South Joshuabury,Maryland,Sweden,Online,True,2020-01-01,True,1,2020-01-01,2020-09-15,False,18
294,CUST-100294,Kyle Stewart,Male,2007-01-04,(532)906-1528,gibsonbradley@example.net,354 Wong Corners,South Joshuabury,Maryland,Sweden,Online,False,2020-09-16,False,2,2020-09-16,9999-12-31,True,18
295,CUST-100295,David Foster,Female,1995-08-28,457-716-3399x237,bryan53@example.net,67304 Kimberly Street,Parkerberg,Wyoming,Turkmenistan,Online,True,2019-08-05,False,1,2020-01-01,2020-12-31,False,29
295,CUST-100295,David Foster,Female,1995-08-28,457-716-3399x237,bryan53@example.net,67304 Kimberly Street,Parkerberg,Wyoming,Turkmenistan,Online,False,2017-03-10,False,2,2021-01-01,2022-03-20,False,29
295,CUST-100295,David Foster,Female,1995-08-28,457-716-3399x237,bryan53@example.net,67304 Kimberly Street,Parkerberg,Wyoming,Turkmenistan,Online,True,2017-03-21,True,3,2022-03-21,9999-12-31,True,29
296,CUST-100296,Laura Anderson,Male,1996-09-11,330-543-2519x89892,michael39@example.org,5907 Fernandez Dam,East Stephentown,Maryland,Turkmenistan,Wholesale,True,2017-03-05,True,1,2020-01-01,2020-11-01,False,28
296,CUST-100296,Laura Anderson,Male,1996-09-11,330-543-2519x89892,michael39@example.org,5907 Fernandez Dam,East Stephentown,Maryland,Turkmenistan,Wholesale,False,2020-01-14,False,2,2020-11-02,9999-12-31,True,28
297,CUST-100297,Jillian Johnson,Male,1996-06-27,609.927.0998x177,theresa98@example.org,53408 Michael Inlet,Stevensfurt,Idaho,Ukraine,Wholesale,True,2017-10-03,False,1,2020-01-01,9999-12-31,True,29
298,CUST-100298,Sydney Johnson,Female,1965-10-09,323.281.3869,edwardschristopher@example.com,024 Ramirez Villages Apt. 747,Lake Samanthahaven,North Dakota,Benin,Online,False,2001-05-03,True,1,2020-01-01,2020-12-04,False,59
298,CUST-100298,Sydney Johnson,Female,1965-10-09,323.281.3869,edwardschristopher@example.com,024 Ramirez Villages Apt. 747,Lake Samanthahaven,North Dakota,Benin,Online,True,2016-07-28,True,2,2020-12-05,9999-12-31,True,59
299,CUST-100299,Jeffery Rogers,Male,1976-03-04,+1-273-954-1161x32479,martineric@example.org,859 Henry Walks Apt. 716,New Michael,Tennessee,Kazakhstan,Retail,True,2019-11-11,True,1,2020-01-01,2021-04-08,False,49
299,CUST-100299,Jeffery Rogers,Male,1976-03-04,+1-273-954-1161x32479,martineric@example.org,859 Henry Walks Apt. 716,New Michael,Tennessee,Kazakhstan,Retail,False,1998-04-03,False,2,2021-04-09,2022-03-30,False,49
299,CUST-100299,Jeffery Rogers,Male,1976-03-04,+1-273-954-1161x32479,martineric@example.org,859 Henry Walks Apt. 716,New Michael,Tennessee,Kazakhstan,Retail,True,2012-03-25,True,3,2022-03-31,9999-12-31,True,49
300,CUST-100300,Dana Welch,Female,1997-04-01,(269)716-1824x2682,cholloway@example.org,619 Moss Shore,Bettyville,Ohio,Thailand,Wholesale,True,2018-06-21,False,1,2020-01-01,2020-07-25,False,28
300,CUST-100300,Dana Welch,Female,1997-04-01,(269)716-1824x2682,cholloway@example.org,619 Moss Shore,Bettyville,Ohio,Thailand,Wholesale,True,2017-02-01,True,2,2020-07-26,9999-12-31,True,28
301,CUST-100301,John Lawrence,Male,1977-04-14,001-896-473-0806x92303,stevenbarber@example.org,735 Henderson Ridges Suite 840,Wyattton,South Carolina,Saint Lucia,Online,False,2009-06-25,True,1,2020-01-01,2020-08-18,False,48
301,CUST-100301,John Lawrence,Male,1977-04-14,001-896-473-0806x92303,stevenbarber@example.org,735 Henderson Ridges Suite 840,Wyattton,South Carolina,Saint Lucia,Online,False,1996-06-05,True,2,2020-08-19,2021-03-30,False,48
301,CUST-100301,John Lawrence,Male,1977-04-14,001-896-473-0806x92303,stevenbarber@example.org,735 Henderson Ridges Suite 840,Wyattton,South Carolina,Saint Lucia,Online,True,2012-05-24,True,3,2021-03-31,9999-12-31,True,48
302,CUST-100302,Randy Williams,Female,1978-02-15,+1-473-884-0484x608,eking@example.org,886 Jeffrey Vista,West Mariaville,Arkansas,Kyrgyz Republic,Wholesale,False,1999-04-02,False,1,2020-01-01,2021-02-16,False,47
302,CUST-100302,Randy Williams,Female,1978-02-15,+1-473-884-0484x608,eking@example.org,886 Jeffrey Vista,West Mariaville,Arkansas,Kyrgyz Republic,Wholesale,True,1999-05-06,False,2,2021-02-17,2022-04-07,False,47
302,CUST-100302,Randy Williams,Female,1978-02-15,+1-473-884-0484x608,eking@example.org,886 Jeffrey Vista,West Mariaville,Arkansas,Kyrgyz Republic,Wholesale,True,2002-10-14,True,3,2022-04-08,9999-12-31,True,47
